2022-09-04 09:13:10; CRITICAL; User Session Main; 16168; 12368] WMain Begin
2022-09-04 09:13:10; CRITICAL; User Session Main; 16168; 12368] Before manager initializing
2022-09-04 09:13:10; CRITICAL; User Session Manager; 16168; 12368] /------------User Session Helper start to initialize------------/
2022-09-04 09:13:10; CRITICAL; User Session Manager; 16168; 12368] /------------User Session Helper initialized: 0x00000000------------/
2022-09-04 09:13:10; INFO; User Session Manager; 16168; 14880] UserSessionPipeStreamServer OnRead Start, Command = 1
2022-09-04 09:13:10; INFO; User Session Manager; 16168; 14880] USH_COMMAND_JOIN Start
2022-09-04 09:13:10; INFO; AEF Core; 16168; 14880] Loaded library v5.2.6.0 successfully in ush
2022-09-04 09:13:10; INFO; User Session Manager; 16168; 14880] USH_COMMAND_JOIN End
2022-09-04 09:13:10; INFO; User Session Manager; 16168; 14880] UserSessionPipeStreamServer OnRead End, Command = 1
2022-09-04 09:13:10; INFO; User Session Manager; 16168; 14880] UserSessionPipeStreamServer OnRead Start, Command = 1
2022-09-04 09:13:10; INFO; User Session Manager; 16168; 14880] USH_COMMAND_JOIN Start
2022-09-04 09:13:10; INFO; GameBoxPlugIn; 16168; 14880] Loaded library v5.2.0.0 successfully in ush
2022-09-04 09:13:10; INFO; User Session Manager; 16168; 14880] USH_COMMAND_JOIN End
2022-09-04 09:13:10; INFO; User Session Manager; 16168; 14880] UserSessionPipeStreamServer OnRead End, Command = 1
2022-09-04 09:13:10; INFO; User Session Manager; 16168; 14880] UserSessionPipeStreamServer OnRead Start, Command = 1
2022-09-04 09:13:10; INFO; User Session Manager; 16168; 14880] USH_COMMAND_JOIN Start
2022-09-04 09:13:10; INFO; DeviceServicePlugin; 16168; 14880] Loaded library v5.2.6.0 successfully in ush
2022-09-04 09:13:10; INFO; User Session Manager; 16168; 14880] USH_COMMAND_JOIN End
2022-09-04 09:13:10; INFO; User Session Manager; 16168; 14880] UserSessionPipeStreamServer OnRead End, Command = 1
2022-09-04 09:13:10; INFO; User Session Manager; 16168; 14880] UserSessionPipeStreamServer OnRead Start, Command = 1
2022-09-04 09:13:10; INFO; User Session Manager; 16168; 14880] USH_COMMAND_JOIN Start
2022-09-04 09:13:10; INFO; Aura Pluing; 16168; 14880] Loaded library v5.2.9.0 successfully in ush
2022-09-04 09:13:10; INFO; User Session Manager; 16168; 14880] USH_COMMAND_JOIN End
2022-09-04 09:13:10; INFO; User Session Manager; 16168; 14880] UserSessionPipeStreamServer OnRead End, Command = 1
2022-09-04 09:13:10; INFO; User Session Manager; 16168; 14880] UserSessionPipeStreamServer OnRead Start, Command = 1
2022-09-04 09:13:10; INFO; User Session Manager; 16168; 14880] USH_COMMAND_JOIN Start
2022-09-04 09:13:10; INFO; Loopback Stream; 16168; 14880] Loaded library v5.1.2.0 successfully in ush
